#{"t_start": 1754489820.6862004, "env_id": "None"}
r,l,t
-63.293663,53,1580.651475
-68.320786,63,1580.668601
-65.3628,62,1580.676962
-79.02576,51,1580.689506
-64.999916,49,1580.708559
-58.73658,51,1580.773355
-57.981636,52,1580.798928
-62.776936,50,1580.83804
-69.469246,44,1580.865395
-66.13067,52,1580.865395
-62.954243,55,1580.88802
-60.999798,60,1580.88802
-69.88067,77,1580.908073
-68.9491,54,1580.973376
-64.53672,54,1581.001082
-59.887245,52,1581.033275
-61.536064,53,1581.068576
-65.62006,51,1581.083018
-62.44424,53,1581.091214
-69.86203,52,1581.106076
-81.02249,64,1581.110105
-62.67716,51,1581.16438
-62.61572,48,1581.17985
-63.080112,57,1581.246279
-68.26879,49,1581.249806
-61.473083,55,1581.290686
-61.957474,51,1581.294684
-63.127964,58,1581.294684
-57.37358,54,1581.3022
-69.82173,51,1581.348885
-62.6232,54,1581.373456
-62.167835,54,1581.445292
-60.77447,56,1581.44982
-62.118446,52,1581.485921
-56.396202,52,1581.485921
-61.235687,54,1581.490332
-60.9172,53,1581.497852
-65.700645,52,1581.542295
-67.55586,51,1581.56704
-59.702568,53,1581.649637
-65.3596,56,1581.667066
-61.88498,52,1581.692977
-60.680286,49,1581.692977
-60.681244,55,1581.707019
-59.115105,57,1581.718572
-67.11582,52,1581.753242
-62.161922,52,1581.777238
-56.77389,52,1581.862088
-58.816376,53,1581.879258
-66.6927,50,1581.889788
-75.43742,50,1581.889788
-77.30806,56,1581.920124
-64.329544,53,1581.920124
-60.526836,49,1581.93716
-72.04071,57,1581.988565
-63.381687,53,1582.051402
-62.770714,52,1582.078051
-62.834778,57,1582.084401
-67.48003,56,1582.09293
-64.192314,47,1582.09393
-62.4377,54,1582.120557
-65.60583,52,1582.181398
-83.00411,68,1582.188918
-69.02395,52,1582.239354
-59.637276,52,1582.263443
-63.309326,50,1582.27097
-65.391525,50,1582.27097
-56.994205,55,1582.312803
-72.24252,65,1582.317322
-58.868633,54,1582.371247
-60.975082,57,1582.387883
-57.208065,53,1582.429176
-70.445435,48,1582.442686
-64.02962,58,1582.469889
-63.166454,57,1582.475063
-60.196384,54,1582.517952
-66.43327,56,1582.520952
-67.12433,50,1582.554813
-66.341415,49,1582.5659
-64.98452,56,1605.111762
-64.90185,56,1605.122293
-69.893394,50,1605.126889
-68.858246,56,1605.143344
-59.384212,50,1605.153393
-62.08277,57,1605.169477
-71.16248,51,1605.183176
-55.7614,53,1605.197298
-62.957325,53,1605.240478
-58.55634,52,1605.247998
-61.21,52,1605.253
-62.21933,50,1605.276779
-65.24155,56,1605.279791
-60.41083,50,1605.303396
-60.507618,56,1605.305393
-61.87656,61,1605.346291
-57.348724,49,1605.360327
-63.925896,46,1605.365681
-60.820595,56,1605.384452
-63.350163,53,1605.408235
-62.012043,58,1605.423032
-61.802498,54,1605.437629
-67.482574,65,1605.466267
-59.517483,55,1605.4796
-63.95069,51,1605.4843
-55.58309,58,1605.505455
-63.79574,59,1605.525336
-58.150246,58,1605.54423
-59.644207,54,1605.548743
-57.800175,54,1605.562273
-71.71632,49,1605.579319
-60.71319,54,1605.603812
-58.095955,55,1605.611334
-61.321556,51,1605.623994
-57.977367,55,1605.65365
-70.13004,50,1605.660242
-55.935604,52,1605.669772
-59.516975,53,1605.685813
-67.44467,63,1605.726114
-58.194523,53,1605.728634
-60.82994,53,1605.748677
-62.63048,51,1605.777243
-82.65904,69,1605.778262
-59.7111,56,1605.799624
-54.412106,56,1605.809825
-55.728153,53,1605.818854
-59.595856,57,1605.869385
-63.934055,59,1605.872385
-59.690514,62,1605.900475
-59.665913,53,1605.904476
-56.319057,54,1605.906993
-58.3815,50,1605.916013
-67.17139,48,1605.920536
-57.377304,56,1605.949128
-69.54587,54,1605.99528
-60.43267,55,1606.029369
-56.053226,52,1606.029369
-71.79189,67,1606.029369
-53.672573,56,1606.036875
-65.18235,55,1606.045896
-57.250114,53,1606.045896
-62.342846,54,1606.074749
-66.39058,58,1606.127167
-57.2373,52,1606.149729
-54.88069,53,1606.160257
-62.313824,56,1606.160257
-56.201557,49,1606.161257
-57.909904,57,1606.163257
-59.121773,52,1606.168794
-65.6301,52,1606.201958
-62.907425,56,1606.274654
-56.267166,50,1606.289269
-60.19128,55,1606.291266
-59.775227,51,1606.291266
-56.33919,52,1606.29784
-61.308475,56,1606.306889
-58.16739,55,1606.342236
-83.50483,71,1606.349768
-57.08995,54,1606.408976
-64.388275,49,1606.411979
-62.79815,53,1606.424502
-57.794518,53,1606.430028
-56.826744,57,1606.435027
-59.405785,59,1606.452075
-59.082943,53,1606.484992
-62.346043,57,1606.488106
-61.850506,51,1606.545662
-64.91853,56,1606.563746
-61.671978,51,1606.563746
-61.732754,54,1606.577299
-59.331207,54,1606.583325
-65.82005,48,1606.586879
-59.441216,56,1606.639934
-78.02871,71,1606.677059
-67.31988,50,1606.682078
-60.548782,52,1606.702663
-61.311707,52,1606.702663
-54.92145,51,1606.720868
-59.974697,53,1606.724189
-67.05037,58,1606.732781
-63.18542,60,1606.805996
-63.86906,50,1606.821233
-56.45063,55,1606.83178
-66.34498,53,1606.850825
-57.629494,55,1606.855827
-60.691948,51,1606.867841
-58.181683,56,1606.889428
-85.998276,65,1606.900972
-68.41627,48,1606.934548
-62.277607,50,1606.951677
-62.74916,53,1606.968245
-59.48236,50,1606.984775
-72.00405,49,1606.992808
-60.83935,56,1606.99681
-60.368156,57,1607.041597
-61.553333,53,1607.081288
-64.923,51,1607.097096
-71.815094,85,1607.140022
-58.685616,59,1607.143021
-61.422256,53,1607.154339
-66.32781,59,1607.159864
-76.21879,48,1607.181772
-79.03741,76,1607.217387
-63.676502,54,1607.242003
-59.73457,52,1607.249529
-66.07974,48,1607.293054
-61.07285,52,1607.293054
-54.138767,54,1607.295054
-58.302994,54,1607.312818
-62.937664,51,1607.327894
-56.04752,52,1607.361438
-69.14631,47,1607.369975
-65.490456,48,1607.421192
-65.24064,50,1607.424192
-60.97855,52,1607.428715
-75.69526,72,1607.440952
-53.56771,53,1607.453012
-59.926964,56,1607.474402
-66.91075,49,1607.499549
-59.489124,54,1607.505549
-59.614994,47,1607.558961
-63.231686,53,1607.568522
-62.25146,53,1607.571283
-61.55984,49,1607.587699
-59.025284,56,1607.595229
-60.44495,52,1607.639023
-63.794857,56,1607.657431
-72.71586,67,1607.657964
-59.968395,51,1607.697982
-64.45752,57,1607.721778
-67.972404,47,1607.723776
-60.983536,62,1607.737829
-70.21388,60,1607.752348
-66.52146,50,1607.781798
-73.66155,48,1607.792134
-65.08427,55,1607.811211
-62.186043,54,1607.845794
-64.90629,50,1607.859374
-58.605366,56,1607.872341
-67.7679,49,1607.882878
-55.693005,61,1607.899463
-63.72001,52,1607.916013
-59.616917,50,1607.939592
-61.555256,58,1607.942589
-64.14813,48,1607.971151
-67.11902,49,1608.007783
-57.4736,56,1608.013791
-62.02414,51,1608.024322
-58.913692,49,1608.035879
-67.72,52,1608.061467
-65.12043,51,1608.084564
-57.550884,52,1608.089615
-65.04779,53,1608.119976
-59.795536,57,1608.163057
-63.03372,56,1608.175593
-65.23144,61,1608.179114
-60.04188,57,1608.192168
-63.045048,55,1608.21277
-65.95505,51,1608.224314
-62.9362,51,1608.229848
-62.011944,51,1608.257751
-72.45431,49,1608.299688
-58.44484,51,1608.321915
-57.2833,55,1608.331371
-60.097256,55,1608.346739
-65.30344,50,1608.367811
-69.472244,54,1608.372816
-69.83584,62,1608.384276
-75.29363,51,1608.401326
-70.30149,48,1608.429985
-59.205597,54,1608.465342
-63.459747,55,1608.475876
-59.987946,54,1608.487931
-64.99851,54,1608.509006
-57.180157,53,1608.512003
-60.349934,52,1608.519532
-62.012886,51,1608.53306
-56.274178,55,1608.573113
-64.15608,49,1608.606743
-65.40266,59,1608.621819
-61.86092,56,1608.637864
-64.60078,53,1608.649381
-58.30036,54,1608.66247
-59.63473,59,1608.66698
-60.77903,57,1608.68151
-61.813473,51,1608.70562
-61.187813,50,1608.747765
-61.689255,59,1608.755764
-64.80627,53,1608.770815
-61.484127,54,1608.787058
-59.56199,56,1608.812888
-58.169296,53,1608.821404
-75.42623,69,1608.842309
-62.432888,53,1608.844308
-76.73195,52,1608.883511
-62.21689,56,1608.900183
-58.106697,55,1608.922237
-66.3471,49,1608.922237
-61.232132,48,1608.940468
-76.09781,48,1608.970037
-63.077003,57,1608.970037
-63.99637,50,1608.972035
-67.69253,46,1609.002323
-58.795895,55,1609.042418
-60.44867,53,1609.049947
-57.951283,58,1609.062476
-59.671867,50,1609.062476
-63.300674,48,1609.088096
-60.331093,56,1609.10972
-58.06841,58,1609.111717
-58.070763,51,1609.13277
-63.060024,52,1609.182499
-55.331654,58,1609.191024
-59.96412,55,1609.205322
-58.7742,57,1609.211278
-72.14666,45,1609.231896
-64.45998,61,1609.245428
-58.44424,53,1609.247947
-69.60157,48,1609.255947
-61.579617,48,1609.302151
-61.437428,52,1609.337062
-60.001377,56,1609.34107
-61.940067,52,1609.358113
-76.081085,69,1609.363114
-58.67054,55,1609.379156
-55.07659,54,1609.379156
-58.244606,55,1609.389247
-66.94512,56,1609.441045
-61.183277,57,1609.473549
-63.781197,48,1609.477054
-69.06017,56,1609.477054
-61.134518,57,1609.493151
-61.537376,53,1609.505534
-67.58997,55,1609.519591
-65.82901,61,1609.523591
-74.60097,60,1609.579843
-58.44558,50,1609.593358
-57.93135,50,1609.593358
-65.811295,54,1609.599882
-55.34033,53,1609.615134
-58.376133,56,1609.633172
-62.51285,51,1609.640673
-61.041492,58,1609.652192
-63.700386,47,1609.710146
-57.6316,56,1609.710146
-63.970264,52,1609.715146
-68.269844,58,1609.730328
-63.604675,52,1609.740848
-58.023277,51,1609.757119
-59.75122,52,1609.766967
-61.07398,56,1609.788958
-56.891865,55,1609.850074
-59.198658,60,1609.863179
-59.940304,54,1609.868644
-70.60197,53,1609.876169
-74.16685,70,1609.89306
-67.90867,56,1609.900804
-59.00623,60,1609.921805
-67.06978,65,1609.959662
-59.187046,54,1609.991238
-65.56513,52,1610.012614
-65.645256,51,1610.035653
-73.84466,68,1610.041175
-79.55091,67,1610.044178
-64.469696,60,1610.052702
-56.98815,56,1610.070759
-58.15475,55,1610.107873
-57.19488,50,1610.127934
-60.095104,56,1610.167648
-58.36451,51,1610.178204
-64.60791,53,1610.187743
-59.100857,52,1610.194739
-63.7269,57,1610.200034
-61.026665,56,1610.224107
-65.42059,52,1610.245169
-55.3568,49,1610.290783
-61.686333,54,1610.314855
-74.289276,56,1610.330479
-56.69647,54,1610.339004
-57.546566,58,1610.345004
-59.306374,58,1610.374572
-62.10367,54,1632.503469
-405.03305,105,1632.514575
-57.980885,56,1632.540229
-64.09144,53,1632.55475
-58.940975,50,1632.566823
-73.84759,50,1632.570868
-61.149155,56,1632.573868
-57.484856,52,1632.602154
-56.24404,57,1632.624709
-58.117554,54,1632.663803
-58.550426,51,1632.670836
-60.96931,55,1632.701235
-60.059483,56,1632.701235
-71.3664,61,1632.747365
-71.62884,84,1632.768815
-754.1403,115,1632.783008
-63.59863,56,1632.807267
-65.9655,58,1632.820754
-64.96666,83,1632.833151
-61.081905,53,1632.840033
-62.837894,62,1632.862095
-60.845985,52,1632.882159
-62.03569,57,1632.914956
-64.64275,58,1632.931015
-65.42863,53,1632.941538
-64.9151,54,1632.957576
-59.0091,51,1632.970297
-58.849445,59,1632.982812
-55.832867,54,1632.998868
-60.112236,53,1633.015256
-58.36962,53,1633.04735
-70.569855,49,1633.062875
-56.575085,53,1633.06388
-58.24099,53,1633.08838
-59.661022,51,1633.108137
-58.742043,60,1633.118888
-71.47893,59,1633.145962
-59.36787,53,1633.148223
-57.045498,52,1633.180823
-56.03694,52,1633.196867
-55.837414,54,1633.201881
-59.017426,55,1633.231044
-66.31329,51,1633.252122
-60.29438,62,1633.270188
-59.822617,50,1633.276699
-59.896664,52,1633.285725
-62.376095,52,1633.339385
-57.5836,59,1633.342386
-61.135506,52,1633.345384
-62.20512,52,1633.375978
-57.284924,53,1633.402568
-61.057713,53,1633.422139
-57.726994,54,1633.433669
-57.84248,54,1633.442211
-68.35489,50,1633.484327
-59.175648,53,1633.489849
-55.363636,53,1633.49585
-69.850266,67,1633.564599
-62.02472,59,1633.568123
-61.87135,54,1633.573119
-58.99337,53,1633.581655
-64.927025,55,1633.595182
-62.630627,51,1633.625224
-60.606483,52,1633.634758
-58.021698,53,1633.643287
-53.217407,54,1633.714524
-69.93893,49,1633.717038
-66.39094,48,1633.727055
-58.71718,57,1633.730206
-72.41253,60,1633.733208
-58.820858,51,1633.766724
-62.326275,54,1633.783466
-59.715237,54,1633.791873
-66.11174,52,1633.857816
-62.629646,50,1633.862814
-60.671406,55,1633.862814
-55.23087,55,1633.878878
-56.281376,55,1633.881876
-60.85782,52,1633.903939
-63.367313,51,1633.920495
-61.891426,62,1633.939541
-71.023224,49,1633.988102
-61.55425,52,1633.990793
-61.20822,52,1634.016073
-59.273563,55,1634.022118
-61.94749,64,1634.030769
-57.52532,57,1634.056959
-62.498646,54,1634.072634
-63.845726,57,1634.104857
-62.459286,50,1634.135144
-60.906418,55,1634.151987
-57.934746,55,1634.188074
-57.883545,58,1634.188074
-68.3176,61,1634.191074
-60.975986,54,1634.221496
-86.057976,66,1634.240543
-58.92362,54,1634.250071
-60.652912,55,1634.277737
-75.479706,64,1634.3145
-59.63573,51,1634.317003
-61.01997,51,1634.320015
-55.473858,55,1634.327016
-58.02669,53,1634.355625
-54.115124,53,1634.372706
-51.64299,62,1634.40536
-62.73099,64,1634.437191
-64.466225,52,1634.445212
-57.680283,52,1634.450726
-62.283707,57,1634.461235
-71.799576,56,1634.468753
-61.11496,51,1634.48329
-61.139854,52,1634.503361
-63.493202,51,1634.532481
-62.168938,51,1634.562039
-54.501686,53,1634.574562
-59.452133,55,1634.586087
-56.20694,55,1634.595638
-74.13775,58,1634.609871
-60.934525,54,1634.615391
-56.75444,49,1634.62393
-62.127796,54,1634.668358
-56.05477,52,1634.698739
-67.930984,50,1634.715404
-59.976295,54,1634.715404
-62.722076,50,1634.747499
-63.20221,53,1634.763237
-75.6807,70,1634.777816
-75.75322,69,1634.792869
-60.698513,51,1634.803258
-60.901535,50,1634.83085
-62.162933,54,1634.857116
-60.227196,55,1634.891686
-58.587917,50,1634.894687
-75.41526,69,1634.896697
-60.84081,49,1634.907227
-60.565056,58,1634.942412
-60.218666,55,1634.944414
-63.259937,51,1634.961972
-62.169006,53,1634.996046
-60.224537,52,1635.02512
-62.822567,49,1635.032639
-57.11975,53,1635.032639
-59.90336,55,1635.03564
-64.40329,48,1635.083541
-61.79359,55,1635.083541
-61.254406,58,1635.093061
-64.70833,52,1635.12314
-56.23125,52,1635.153475
-63.101887,54,1635.166019
-62.967285,55,1635.169554
-59.805016,57,1635.178075
-60.88254,53,1635.214693
-61.645863,57,1635.225212
-59.119633,54,1635.228739
-62.155693,50,1635.249591
-60.659298,59,1635.305561
-67.36149,53,1635.312594
-60.900654,56,1635.312594
-62.65202,58,1635.315596
-60.10093,50,1635.342165
-61.319748,53,1635.359215
-61.519196,54,1635.364222
-61.333782,53,1635.388237
-62.052795,50,1635.434734
-59.1901,50,1635.442818
-59.425583,54,1635.455338
-60.001976,58,1635.463861
-63.117012,50,1635.47538
-62.98752,55,1635.505999
-56.997753,59,1635.522132
-61.157825,55,1635.531663
-56.946533,53,1635.56746
-56.4181,53,1635.584909
-58.544094,52,1635.590249
-58.708443,56,1635.608852
-58.932613,50,1635.637438
-62.670147,56,1635.637438
-59.077488,50,1635.646959
-66.06085,59,1635.706765
-57.62916,50,1635.708816
-500.67746,112,1635.713335
-57.98206,60,1635.727367
-57.109646,52,1635.730751
-58.4229,54,1635.763747
-57.84413,56,1635.768261
-53.284496,53,1635.771271
-57.817497,50,1635.823359
-58.455338,51,1635.833877
-56.29434,53,1635.833877
-59.764336,56,1635.867036
-60.00575,59,1635.870061
-58.78886,51,1635.896106
-57.631866,53,1635.903642
-67.982765,59,1635.912748
-64.554405,50,1635.952495
-61.34743,55,1635.977078
-60.493114,55,1635.977078
-56.742016,52,1636.007689
-58.46296,56,1636.01542
-61.93519,51,1636.039003
-56.92296,55,1636.041028
-62.006557,51,1636.045021
-55.638245,52,1636.087293
-58.43826,52,1636.11036
-66.25109,54,1636.115874
-57.606915,51,1636.137446
-57.585903,54,1636.151998
-64.72197,50,1636.167166
-70.12064,51,1636.167166
-64.18797,52,1636.177227
-61.912247,53,1636.22253
-55.113598,57,1636.25999
-63.575916,55,1636.25999
-59.38658,51,1636.271789
-61.645657,57,1636.301296
-67.93827,52,1636.304516
-61.332584,55,1636.312788
-53.469704,54,1636.320343
-66.07684,65,1636.401685
-61.09496,55,1636.408212
-60.248203,55,1636.408212
-58.71752,53,1636.413497
-60.278038,55,1636.449638
-66.13246,50,1636.45565
-54.879963,54,1636.458167
-68.76399,58,1636.461177
-61.23344,52,1636.539674
-64.97151,54,1636.556733
-62.259155,52,1636.556733
-62.592205,49,1636.592307
-59.16433,56,1636.606964
-63.32411,55,1636.609503
-70.426605,81,1636.623971
-80.14032,67,1636.629501
-67.35856,45,1636.67064
-58.951794,60,1636.700109
-76.69904,66,1636.730719
-55.435192,54,1636.736721
-57.06687,55,1636.756155
-58.947914,53,1636.776068
-63.880363,59,1636.787111
-73.38231,66,1636.790124
-56.761837,59,1636.836655
-59.00588,60,1636.867255
-61.540085,53,1636.878798
-59.82117,55,1636.890311
-64.72952,55,1636.909354
-61.878166,53,1636.933937
-63.80092,58,1636.935939
-77.82601,69,1636.982814
-61.59175,53,1636.985973
-61.310356,50,1637.008094
-58.40818,53,1637.029568
-54.16318,59,1637.056123
-57.420746,59,1637.074306
-58.85071,50,1637.076819
-63.215103,53,1637.08283
-60.45589,51,1637.123992
-59.617325,53,1637.126992
-60.232327,53,1637.151217
-59.13366,57,1637.175274
-57.558544,55,1637.19484
-63.80891,53,1637.207146
-69.31383,53,1637.21577
-56.335682,59,1637.22681
-58.342712,51,1637.258409
-59.531013,61,1637.285496
-56.87589,59,1637.336656
-60.649426,54,1637.344666
-60.94549,50,1637.346672
-68.77068,79,1637.360462
-56.220913,58,1637.37599
-61.431652,58,1637.388122
-60.801975,50,1637.395132
-58.427853,55,1637.43234
-55.747967,51,1637.481998
-59.690712,57,1637.487506
-62.2052,57,1637.49551
-56.885643,58,1637.515136
-55.502018,50,1637.519672
-62.81632,55,1637.522754
-63.63315,55,1637.540806
-57.859787,52,1637.56888
-65.57281,49,1637.622452
-62.194557,52,1637.622452
-63.095078,56,1637.627976
-62.42793,49,1637.642742
-61.556633,56,1637.666823
-60.97231,57,1637.671739
-59.00392,58,1637.692724
-74.26787,55,1637.713607
-63.565525,48,1637.755607
-55.638695,53,1637.764292
-59.339867,57,1637.774827
-75.0467,63,1637.80911
-58.47896,55,1637.812628
-58.356148,56,1637.821793
-57.804962,54,1661.360991
-61.198948,55,1661.37904
-62.346737,51,1661.410601
-59.667652,57,1661.417108
-59.62056,58,1661.435657
-61.517315,50,1661.448713
-60.24293,55,1661.458245
-59.91023,56,1661.471777
-54.539543,56,1661.485959
-58.263306,52,1661.498998
-58.745358,60,1661.554928
-60.289948,61,1661.565024
-56.97652,54,1661.568113
-57.599384,53,1661.580638
-68.630356,64,1661.618433
-68.24315,53,1661.618433
-57.12768,54,1661.631947
-71.08576,81,1661.668826
-57.72301,64,1661.718612
-70.68882,64,1661.721613
-64.93289,60,1661.72462
-72.197754,75,1661.735136
-66.57518,55,1661.747266
-73.416336,62,1661.775542
-70.96454,72,1661.783072
-57.42279,55,1661.795595
-58.750862,52,1661.838212
-60.73705,53,1661.844221
-60.817356,56,1661.864857
-65.960526,63,1661.86838
-55.74651,55,1661.875389
-58.822453,58,1661.913589
-63.59798,56,1661.918101
-65.466324,74,1661.973281
-55.831757,54,1661.975279
-54.231808,55,1661.995899
-59.850315,54,1662.002061
-83.0556,78,1662.0237
-65.23084,72,1662.037895
-57.687885,55,1662.044894
-53.533665,58,1662.047407
-61.23427,55,1662.096837
-56.744175,54,1662.096837
-63.50705,48,1662.11037
-56.80752,54,1662.115367
-58.329903,53,1662.140931
-57.31811,50,1662.148051
-57.164864,52,1662.161798
-65.57743,56,1662.17433
-57.130653,57,1662.226898
-57.860718,54,1662.233416
-55.57949,54,1662.239932
-77.38322,72,1662.26098
-63.732197,56,1662.270625
-76.460625,56,1662.27714
-59.414864,55,1662.291125
-62.272,53,1662.299661
-59.28745,54,1662.355783
-59.365314,54,1662.362303
-62.90008,53,1662.367828
-58.432106,52,1662.395872
-59.37556,58,1662.4014
-57.4824,57,1662.415927
-61.548164,56,1662.42581
-60.01603,58,1662.436847
-59.000336,55,1662.493911
-55.851845,55,1662.499433
-59.21709,54,1662.544194
-55.362232,52,1662.544194
-59.748123,52,1662.558905
-61.360313,87,1662.582886
-57.171364,53,1662.582886
-53.514862,61,1662.590398
-69.55412,58,1662.659797
-62.255222,60,1662.659797
-55.350224,57,1662.682839
-60.99932,54,1662.688928
-63.890667,48,1662.698444
-57.77531,52,1662.707977
-79.14889,69,1662.710974
-56.272552,52,1662.715977
-59.280018,55,1662.79308
-60.197487,52,1662.814164
-57.149086,53,1662.833905
-71.4764,74,1662.843045
-57.395725,57,1662.854539
-57.805786,58,1662.866195
-71.139275,74,1662.879887
-70.64665,77,1662.912322
-58.78376,56,1662.94341
-67.03163,52,1662.952137
-61.029736,52,1662.979725
-61.288166,57,1662.982725
-63.007904,52,1662.992266
-65.32436,64,1663.083109
-54.565956,56,1663.093971
-78.65007,80,1663.093971
-58.37112,55,1663.099005
-62.210434,51,1663.122061
-57.75069,50,1663.12757
-74.34266,54,1663.12757
-506.36646,100,1663.132581
-60.02624,49,1663.212307
-57.656403,55,1663.236875
-61.441105,58,1663.247926
-55.75963,52,1663.253925
-72.0408,65,1663.259185
-60.492687,54,1663.269706
-60.013927,58,1663.274707
-60.13458,58,1663.274707
-58.353645,56,1663.349389
-55.92535,59,1663.381972
-57.435497,56,1663.387481
-58.743206,54,1663.395494
-60.26813,54,1663.410548
-59.288666,56,1663.410548
-55.058323,56,1663.415549
-75.38565,68,1663.424066
-55.250084,51,1663.474679
-61.17296,54,1663.514511
-59.46014,52,1663.514511
-58.095387,53,1663.525033
-61.947914,49,1663.530576
-72.0038,50,1663.537087
-57.23836,55,1663.545108
-61.61263,50,1663.547627
-59.158184,52,1663.604956
-58.634003,54,1663.651592
-54.80673,56,1663.657107
-55.15246,53,1663.660112
-57.363575,52,1663.663122
-56.14153,53,1663.673853
-61.871586,53,1663.681378
-56.588795,59,1663.700537
-56.60193,51,1663.738155
-65.25106,49,1663.790421
-58.86088,56,1663.803953
-55.937584,55,1663.803953
-56.32305,58,1663.803953
-56.07611,54,1663.815472
-61.15207,52,1663.819003
-57.855434,61,1663.861125
-56.013206,54,1663.881195
-59.433388,55,1663.935566
-54.14148,52,1663.940092
-56.4006,53,1663.943094
-60.593227,53,1663.953614
-60.68162,58,1663.955615
-61.55072,59,1663.969469
-56.553047,53,1663.994528
-59.473293,50,1664.007567
-56.806217,50,1664.066719
-61.07783,54,1664.083328
-65.23048,54,1664.085326
-58.88446,54,1664.095872
-65.7868,60,1664.115917
-56.74044,55,1664.145863
-79.80658,66,1664.148308
-66.128334,62,1664.178882
-60.403374,59,1664.227494
-56.59725,49,1664.232014
-63.663956,55,1664.238535
-62.66793,57,1664.241542
-55.37395,54,1664.264608
-59.801968,51,1664.28716
-57.922237,51,1664.291183
-61.203876,54,1664.330676
-58.0804,51,1664.368567
-57.94806,54,1664.385898
-56.73065,58,1664.38819
-59.473133,58,1664.392199
-57.247055,55,1664.412269
-63.613724,54,1664.434837
-61.47021,59,1664.445886
-56.851078,53,1664.468476
-59.48095,57,1664.519212
-61.150875,54,1664.529251
-58.133293,54,1664.536783
-60.436577,58,1664.541796
-59.694168,52,1664.551334
-55.656235,51,1664.572404
-56.923637,55,1664.596035
-55.23622,58,1664.633489
-60.653374,53,1664.673602
-61.17871,52,1664.691323
-56.061974,57,1664.696837
-58.55555,49,1664.696837
-69.70038,62,1664.72692
-56.660057,55,1664.735956
-72.776375,67,1664.793045
-54.241196,58,1664.80257
-58.984127,58,1664.841476
-57.34222,53,1664.851013
-61.31525,55,1664.85601
-55.266113,61,1664.868067
-60.923073,52,1664.876589
-59.306633,56,1664.89666
-65.39044,50,1664.93731
-60.047783,60,1664.97489
-59.491802,51,1664.997159
-57.603386,55,1665.000171
-63.72941,54,1665.022422
-60.59049,60,1665.027749
-60.182613,50,1665.038555
-56.607628,61,1665.049541
-68.29197,64,1665.110658
-57.651497,58,1665.128573
-57.921703,53,1665.140875
-63.92979,55,1665.144009
-52.71129,53,1665.16724
-56.147137,54,1665.181364
-68.96868,64,1665.193399
-58.46154,54,1665.193399
-57.79291,52,1665.249103
-57.020977,50,1665.263629
-55.998146,51,1665.277689
-58.615658,54,1665.289225
-60.232216,63,1665.334161
-61.259243,61,1665.342688
-62.68892,58,1665.345687
-56.02639,52,1665.387381
-56.41608,52,1665.403357
-56.960567,56,1665.425428
-57.764713,54,1665.431474
-66.574394,93,1665.440002
-55.989063,53,1665.477112
-61.545994,54,1665.488144
-60.431915,56,1665.495154
-63.791374,55,1665.533657
-58.62741,54,1665.544194
-57.9545,56,1665.570763
-59.672127,51,1665.570763
-57.608948,61,1665.591821
-59.241886,51,1665.611915
-58.516174,50,1665.626941
-71.67518,70,1665.673753
-58.82628,55,1665.682276
-59.511612,54,1665.690798
-62.52543,51,1665.710847
-63.49525,56,1665.724375
-58.784492,57,1665.746977
-59.668835,51,1665.749509
-54.91503,53,1665.771481
-58.10811,57,1665.828251
-57.693516,58,1665.840832
-56.25169,56,1665.843836
-60.607956,53,1665.855357
-62.10801,53,1665.890172
-56.855343,52,1665.890172
-64.36709,62,1665.893172
-66.35245,61,1665.93578
-67.6712,50,1665.96234
-61.89785,53,1665.982108
-60.487576,58,1665.992645
-61.14858,53,1666.03196
-60.292496,58,1666.045487
-63.770607,61,1666.052016
-66.74663,82,1666.074072
-70.84297,56,1666.083607
-76.444916,62,1666.123458
-59.255924,53,1666.12998
-70.02892,61,1666.140013
-56.99572,51,1666.160668
-62.562595,56,1666.186738
-57.795937,53,1666.204552
-59.419456,52,1666.213079
-69.7062,65,1666.215082
-56.816956,55,1666.262212
-58.78495,58,1666.276755
-54.20699,57,1666.284277
-56.095802,54,1666.294801
-57.874275,54,1666.322357
-56.479633,49,1666.3344
-58.5268,56,1666.344933
-57.329685,54,1666.350055
-56.034065,62,1666.41518
-59.56199,60,1666.432342
-62.21856,55,1666.432342
-78.39394,64,1666.434337
-70.56377,52,1666.452409
-65.4416,55,1666.47445
-63.18718,52,1666.480964
-62.25564,55,1666.483968
-60.157307,49,1666.539692
-53.96544,51,1666.562742
-58.47626,54,1666.57127
-59.73785,55,1666.576779
-59.642162,52,1666.587299
-59.52932,55,1666.615365
-56.79533,54,1689.253035
-53.53092,56,1689.260986
-55.353477,57,1689.31505
-73.69916,61,1689.343818
-59.82013,59,1689.35035
-81.82484,63,1689.355873
-75.230194,54,1689.373197
-58.972507,54,1689.377713
-56.602787,52,1689.380714
-209.3416,82,1689.409295
-58.724007,57,1689.43891
-62.913204,53,1689.457453
-58.92999,51,1689.459465
-62.96028,54,1689.46999
-57.345028,55,1689.494041
-52.818573,57,1689.494041
-60.111774,56,1689.49756
-54.71597,52,1689.517612
-56.335884,52,1689.549101
-63.646122,50,1689.566844
-53.76791,52,1689.568857
-56.015545,56,1689.589928
-60.188442,51,1689.606973
-59.803917,54,1689.608981
-54.277485,56,1689.613981
-62.45316,53,1689.632605
-67.21055,60,1689.676986
-57.042244,57,1689.68768
-54.464478,60,1689.69467
-62.695534,57,1689.708719
-57.519905,55,1689.720244
-64.23459,61,1689.735809
