#{"t_start": 1754448252.4088926, "env_id": "None"}
r,l,t
-25.37652,7,877.52838
-18.730469,7,877.52838
-19.876688,8,877.531372
-29.523632,4,877.538353
-6.9455523,7,877.541345
-18.610203,7,877.541345
-23.7025,4,877.544337
-10.629013,8,877.544337
-17.243233,8,877.547329
-42.66927,7,877.550321
-7.9655213,7,877.550321
-15.57832,4,877.553313
-11.595562,4,877.556305
-19.029867,8,877.56229
-10.555863,4,877.56229
-9.007084,8,877.567276
-27.32577,9,877.567276
-14.119443,7,877.570268
-19.724018,8,877.570268
-14.653667,7,877.577249
-3.493073,8,877.577249
-9.973291,4,877.580241
-10.614405,4,877.580241
-23.90632,7,877.583233
-20.47918,7,877.583233
-22.58035,7,877.591212
-9.794951,4,877.591212
-17.855293,8,877.5952
-3.895255,7,877.598193
-2.8761656,7,877.601185
-23.810442,8,877.601185
-20.52673,4,877.604176
-23.53476,7,877.604176
-26.245716,4,877.604176
-25.499916,8,877.607168
-15.554574,4,877.607168
-20.62956,4,877.609164
-15.632649,4,877.613153
-15.453038,4,877.616145
-9.888415,7,877.621132
-23.433151,7,877.624123
-18.910805,7,877.624123
-13.237695,7,877.627116
-18.801498,7,877.630108
-12.941325,8,877.630108
-6.7192183,7,877.636092
-18.156359,9,877.639084
-18.708605,7,877.642076
-5.503172,6,877.642076
-8.294648,7,877.645067
-18.732622,7,877.651052
-16.296183,4,877.651052
-34.84421,8,877.651052
-19.265688,7,877.651052
-10.262408,4,877.654043
-21.363127,7,877.657035
-10.402765,4,877.657035
-11.7368765,7,877.66302
-25.841215,4,877.66302
-16.94695,7,877.670998
-29.805109,7,877.670998
-19.862663,7,877.670998
-10.0146475,4,877.67399
-20.908855,7,877.676982
-18.359518,8,877.676982
-1.472683,8,877.679974
-10.235583,4,877.682966
-19.491314,8,877.685957
-9.681305,4,877.68895
-17.536745,4,877.68895
-13.306374,7,877.691943
-12.871236,7,877.691943
-29.50109,8,877.697926
-15.521874,4,877.700918
-19.488075,7,877.700918
-10.923299,4,877.702912
-25.448149,8,877.705905
-16.195116,7,877.708897
-11.479865,8,877.708897
-19.972788,7,877.711889
-12.442692,6,877.714881
-10.123496,4,877.720865
-19.371256,7,877.720865
-10.400428,8,877.723856
-23.910149,7,877.723856
-21.197195,7,877.728843
-13.6048565,6,877.728843
-7.8604913,8,877.728843
-10.502733,4,877.734827
-18.875574,7,877.734827
-25.914265,7,877.740811
-15.308116,4,877.740811
-14.912192,8,877.742806
-24.722504,7,877.742806
-10.850361,7,877.74879
-11.94333,8,877.751783
-12.883933,7,877.754775
-10.877826,4,877.754775
-33.35166,6,877.757766
-19.748104,8,877.757766
-17.627918,7,877.760759
-23.557236,6,877.760759
-10.255724,4,877.76375
-10.796232,4,877.765744
-15.672577,4,877.768736
-19.051857,7,877.768736
-20.07844,4,877.771729
-7.3495436,7,877.775717
-12.30031,7,877.77871
-19.728245,7,877.781703
-15.1932125,4,877.785692
-30.951124,7,877.785692
-5.6070585,7,877.789681
-5.3416266,7,877.79367
-15.093854,4,877.796663
-11.0384035,8,877.797659
-10.822134,7,877.803644
-15.911734,8,877.803644
-9.861241,4,877.806636
-11.37937,4,877.809628
-18.222073,7,877.809628
-24.916496,7,877.809628
-18.122068,8,877.815612
-19.668354,7,877.818603
-20.862381,7,877.82359
-10.6012945,7,877.826583
-12.107904,8,877.826583
-20.853022,7,877.829574
-13.878954,7,877.829574
-6.458014,7,877.829574
-18.742334,7,877.835559
-20.533812,7,877.83855
-10.383517,4,877.841542
-10.492054,4,877.841542
-24.344807,7,877.846528
-3.8501358,7,877.846528
-23.45574,8,877.846528
-19.836569,7,877.849521
-15.692868,4,877.85351
-18.548046,7,877.856502
-10.395002,4,877.858496
-23.708334,8,877.861488
-16.994812,8,877.86448
-18.777828,7,877.867473
-18.376818,7,877.867473
-14.92513,4,877.867473
-15.674704,7,877.870464
-10.999288,4,877.870464
-12.886849,9,877.87944
-12.0522175,6,877.882433
-5.056758,7,877.882433
-18.498407,7,877.887419
-22.292233,7,877.887419
-18.735773,7,877.890411
-11.26016,7,877.890411
-5.573347,10,877.896395
-24.0162,4,877.899387
-15.381788,4,877.899387
-6.4431143,7,877.899387
-23.563097,7,877.902379
-19.409319,7,877.902379
-15.89048,4,877.908364
-22.726244,7,877.911356
-16.263325,7,877.911356
-10.152557,4,877.914348
-24.588184,7,877.920331
-20.066126,7,877.920331
-13.748779,7,877.920331
-19.260399,7,877.923323
-10.150713,4,877.923323
-15.252058,4,877.923323
-9.721396,4,877.931302
-14.87193,8,877.931302
-3.5561457,7,877.934295
-23.554081,7,877.940278
-23.027905,7,877.940278
-21.446552,7,877.94327
-14.374675,4,877.94327
-11.16523,7,877.94327
-20.561441,8,877.945264
-20.264963,4,877.951248
-23.946089,7,877.951248
-19.947123,7,877.954241
-11.462094,6,877.961223
-19.05008,7,877.961223
-18.655615,7,877.964214
-11.257579,7,877.964214
-12.288447,7,877.967207
-18.615313,7,877.97319
-18.892843,7,877.974188
-25.95631,4,877.97718
-10.647986,4,877.97718
-4.5177083,8,877.979174
-16.367065,7,877.982166
-33.352005,7,877.982166
-27.647604,7,877.98815
-24.216696,4,877.991142
-18.611881,6,877.994134
-17.886662,7,877.994134
-19.949327,7,877.994134
-24.431211,8,878.000118
-18.104334,7,878.003109
-21.240534,8,878.006102
-13.9276495,7,878.011088
-19.404396,8,878.011088
-34.23379,7,878.014081
-17.031034,7,878.014081
-6.6648602,7,878.014081
2.7452304,7,878.020065
-10.413175,4,878.023057
-16.134026,4,878.023057
-19.99205,7,878.023057
-19.701485,8,878.029041
-10.187106,7,878.035025
-20.800468,8,878.038017
-19.896635,8,878.038017
-19.021214,7,878.041008
-17.659367,6,878.041008
-24.505001,7,878.044001
-21.90239,8,878.046992
-11.825924,7,878.048987
-23.658619,4,878.05198
-16.84182,4,878.054971
-18.545277,7,878.054971
-9.13879,7,878.057963
-14.194154,7,878.057963
-9.985704,4,878.057963
-13.480765,7,878.060956
-4.905728,7,878.068934
-15.404489,4,878.068934
-10.633555,7,878.071927
-12.765196,6,878.074918
-10.045,7,878.074918
-12.296208,7,878.074918
-19.653793,7,878.07791
-10.1781225,4,878.080902
-14.863128,8,878.082896
-16.239395,4,878.085889
-15.448597,4,878.085889
-9.635927,7,878.088881
-17.705826,7,878.091874
-19.005308,8,878.097857
-14.159495,7,878.097857
-16.853739,4,878.100849
-16.607424,4,878.102843
-17.978819,7,878.103841
-14.225252,8,878.103841
-23.768185,7,878.106833
-20.601463,8,878.109825
-10.014463,4,878.109825
-9.893995,4,878.114812
-10.008582,4,878.114812
-14.695327,7,878.117804
-20.080725,7,878.119798
-21.340357,7,878.12279
-5.32456,6,878.12279
-9.87494,4,878.125782
-18.992678,7,878.127776
-21.050737,7,878.127776
-16.218365,4,878.130769
-18.043379,7,878.132763
-18.185911,7,878.135756
2.025482,7,878.141739
-19.562471,7,878.141739
-19.682787,7,878.144732
-5.6608043,7,878.147724
-13.513645,7,878.150717
-25.000296,8,878.150717
-12.468343,7,878.153709
-9.678519,4,878.156699
-14.866406,8,878.159692
-18.154247,7,878.162716
-18.851883,7,878.162716
-23.679493,7,878.167703
-19.31505,7,878.169664
-14.937842,7,878.169664
-19.434631,7,878.172658
-18.824726,7,878.175682
-24.08142,7,878.178674
-23.590433,4,878.180636
-17.980223,7,878.180636
-9.954292,7,878.180636
-15.648086,4,878.18366
-18.053158,7,878.185622
-19.951376,7,878.188615
-18.44976,7,878.193602
-12.29112,7,878.196629
-10.755258,4,878.196629
-3.742474,7,878.198587
-19.981188,7,878.198587
-34.70959,7,878.198587
-6.727619,8,878.203574
-25.376427,4,878.203574
-24.508242,8,878.20856
1.4981452,7,878.214578
-16.21539,4,878.214578
-20.005709,7,878.214578
-13.139458,7,878.216539
-21.069223,7,878.216539
-9.993834,4,878.219564
-25.689878,8,878.219564
-16.968613,4,878.224551
-15.866759,8,878.224551
-10.259059,4,878.224551
-10.166505,4,878.226512
-11.197837,4,878.226512
-18.813862,7,878.231502
-15.705195,4,878.234524
-10.195337,4,878.236486
-17.098059,7,878.237516
-15.376393,8,878.239478
-4.5691514,7,878.241472
-27.96968,8,878.244501
-9.805951,4,878.244501
-20.287739,8,878.24749
-11.019492,4,878.24749
-18.548826,7,878.249484
-10.540733,4,878.252443
-15.654352,7,878.255435
-39.074398,8,878.260458
-13.795635,7,878.263453
-5.4865003,6,878.263453
-10.383144,4,878.263453
-38.71562,8,878.265409
-18.615635,7,878.265409
-11.431874,7,878.268435
-15.177247,4,878.273388
-30.031637,4,878.273388
-19.591114,8,878.27638
-13.543823,7,878.278374
-18.254591,7,878.280368
-19.441654,8,878.285389
-9.904159,4,878.285389
-15.191539,7,878.285389
-17.974155,8,878.285389
-23.828825,7,878.290343
-20.079592,7,878.290343
-9.774396,4,878.296359
-23.698698,7,878.296359
-29.232569,8,878.301346
-10.059233,7,878.303307
-24.159983,7,878.303307
-19.021204,6,878.306332
-19.470463,8,878.306332
-26.753902,4,878.311286
-19.357513,8,878.311286
-16.946129,7,878.314278
-22.362911,8,878.317303
-18.712757,7,878.322289
-10.892996,4,878.322289
-15.254174,7,878.322289
-12.873736,7,878.325286
-13.575517,7,878.325286
-25.101555,7,878.330269
-24.083471,8,878.335222
-20.509863,7,878.336253
-18.371147,7,878.341239
-27.724478,7,878.341239
-14.153626,7,878.341239
-15.563213,8,878.346226
-19.144762,8,878.346226
-18.412212,8,878.351212
-15.27463,4,878.351212
-10.656428,7,878.354172
-14.975245,8,878.356166
-15.160896,7,878.359192
-19.502338,7,878.359192
-14.277869,7,878.364179
-17.947292,6,878.366139
-10.129551,4,878.366139
-2.0907707,7,878.368134
-18.39822,9,878.368134
-19.98267,8,878.374119
-19.169838,7,878.376112
-10.473752,4,878.376112
-5.828245,7,878.376112
-12.452381,7,878.3811
-19.06299,6,878.384125
-5.8043504,7,878.384125
-25.097229,4,878.386099
-19.815138,7,878.386099
-19.21719,7,878.391083
-10.774806,4,878.391083
-23.835499,7,878.394097
-6.727056,7,878.395097
-24.28919,4,878.397058
-23.273714,7,878.402045
-15.408873,4,878.402045
-25.45325,7,878.402045
-14.35318,7,878.405036
-15.937016,7,878.412017
-30.796434,4,878.412017
-6.373328,8,878.412017
-13.744878,7,878.415042
-10.082162,4,878.415042
-15.953296,6,878.418036
-16.62353,9,878.418036
-18.389061,7,878.419996
-21.649584,7,878.430005
-13.90026,7,878.430005
-21.395626,7,878.431964
-19.161388,8,878.432997
-10.661642,8,878.434955
-4.5484977,7,878.435988
-24.467594,8,878.437948
-17.784681,7,878.437948
-15.60663,4,878.442967
-15.927014,4,878.442967
-16.174597,7,878.446923
-24.388885,4,878.446923
-15.843599,4,878.447954
-30.108433,8,878.449915
-15.233389,4,878.452941
-13.080171,7,878.452941
-26.822691,8,878.455932
-5.942919,6,878.457894
-10.29524,4,878.457894
-10.252354,4,878.457894
-9.847414,6,878.464875
-19.274044,8,878.467905
-21.205452,4,878.467905
-9.746834,4,878.467905
-16.126167,7,878.469862
-17.014942,8,878.472856
-0.8862202,7,878.472856
-13.7302885,7,878.475879
-15.777223,4,878.480874
-17.586393,6,878.482827
-14.00322,7,878.482827
-30.539213,7,878.485852
-11.475167,7,878.485852
-10.353339,4,878.485852
-11.464326,7,878.490807
-11.458248,4,878.490807
-12.205091,8,878.493798
-23.743435,4,878.493798
-10.477,4,878.496825
-22.88067,6,878.502808
-15.17156,7,878.502808
-10.782061,4,878.504769
-25.85264,8,878.507761
-14.246046,7,878.510752
-33.092533,7,878.510752
-18.286583,7,878.514782
-10.48459,4,878.514782
-26.327736,7,878.516737
-16.24173,4,878.521724
-18.763662,8,878.524748
-11.509848,7,878.52671
-23.475082,4,878.52671
-7.6439834,8,878.52671
-15.168904,7,878.529735
-28.660416,7,878.532695
-13.6755085,8,878.535719
-24.509571,4,878.538711
-15.48741,4,878.543699
-20.15868,7,878.543699
-19.237257,8,878.543699
-12.9756365,7,878.545659
-20.850271,7,878.545659
-10.413641,4,878.545659
-12.127941,7,878.548684
-20.362658,7,878.556667
-15.6939,4,878.556667
-9.97437,4,878.556667
-9.912759,7,878.56165
-19.535172,7,878.56165
-11.760392,8,878.563612
-6.338066,7,878.563612
-9.769408,4,878.566636
-10.19299,4,878.566636
-21.026476,7,878.566636
-25.386978,7,878.573585
-3.8019102,7,878.579605
-19.329264,8,878.581564
-14.627813,7,878.581564
-19.257029,7,878.581564
-17.93887,7,878.584556
-29.900002,7,878.584556
-21.73375,7,878.584556
-15.616521,7,878.592535
-10.772271,4,878.592535
-15.317601,4,878.595562
-15.686037,4,878.595562
-26.067747,4,878.595562
-5.1952434,7,878.600545
-13.709212,7,878.600545
-23.57908,8,878.600545
-15.672385,4,878.602507
-10.883468,4,878.602507
-15.513797,4,878.609488
-22.254253,7,878.612483
-11.349275,7,878.612483
-18.780136,7,878.612483
-18.561089,7,878.617468
-21.361238,7,878.617468
-19.334742,7,878.620493
-19.080091,7,878.620493
-9.666891,4,878.622454
-20.051668,7,878.627476
-9.911155,4,878.627476
-19.047264,7,878.630467
-18.93457,7,878.630467
-40.648254,4,878.630467
-16.264475,4,878.632428
-15.371522,7,878.635421
-21.773952,7,878.638444
-15.902328,4,878.640406
-20.629675,7,878.645392
-15.120725,4,878.648417
-25.775908,8,878.648417
-33.089226,7,878.648417
-11.926183,7,878.651377
-18.844904,8,878.651377
-25.561647,7,878.654402
-16.14394,4,878.657394
-13.548433,7,878.659391
-15.767557,4,878.661422
-14.765124,4,878.664485
-35.11922,7,878.666446
-18.838846,7,878.666446
-18.31246,8,878.669471
-11.471057,7,878.669471
-6.1962547,7,878.675423
-5.7106643,7,878.677417
-15.467914,4,878.677417
-23.790447,7,878.680442
-2.8733082,7,878.682403
-10.150969,4,878.685396
-18.666946,7,878.688388
-23.850157,8,878.688388
-9.922566,4,878.688388
-23.412998,8,878.691381
-15.642679,4,878.693375
-6.3969555,7,878.696367
-9.632597,4,878.699391
1.6044153,7,878.699391
-10.087707,4,878.699391
-10.575711,4,878.699391
-16.86069,4,878.704346
-18.92316,7,878.704346
-17.04078,4,878.709365
-15.190665,4,878.709365
-7.2167916,7,878.709365
-23.954632,7,878.715352
-18.567913,7,878.718331
-18.752523,7,878.718331
-14.70568,4,878.721336
-10.3530445,4,878.721336
2.2746208,7,878.724325
-20.300253,7,878.724325
-14.842603,4,878.726286
-16.116297,4,878.728281
-24.60652,7,878.729311
-11.945392,7,878.737292
-15.494987,7,878.739252
-18.609257,7,878.739252
-18.106129,7,878.742277
-23.171875,7,878.742277
-26.656921,7,878.744238
-18.261234,7,878.74723
-24.50689,7,878.74723
-14.662349,4,878.750256
-10.847163,4,878.750256
-17.064146,8,878.758234
-9.74525,4,878.758234
-9.884444,4,878.758234
-18.324934,7,878.760195
-12.884706,6,878.760195
-11.748579,4,878.760195
-19.261158,8,878.76322
-9.915318,4,878.768208
-23.904688,8,878.770169
-20.978813,5,878.770169
-9.965112,4,878.770169
-17.306692,5,878.776155
-24.007994,7,878.776155
-11.672112,7,878.779178
-23.426771,7,878.779178
-15.088042,4,878.781139
-14.544275,7,878.786165
-14.0497,7,878.788121
-19.680841,8,878.791148
-14.279219,7,878.794138
-25.617725,7,878.79713
-30.297081,8,878.79713
-13.924853,7,878.79713
-20.18804,7,878.799092
-10.575306,4,878.802118
-26.01618,6,878.805109
-19.02858,7,878.805109
-15.175848,4,878.807071
-15.973936,7,878.812057
-14.804542,7,878.815082
-11.254843,4,878.815082
-14.912381,4,878.818076
-19.54229,7,878.818076
-23.865955,8,878.818076
-23.888697,7,878.820035
-18.972576,7,878.823029
-9.648481,4,878.825022
-16.129555,4,878.828015
-17.987375,7,878.830009
-18.01552,7,878.833003
-15.636938,7,878.836026
-21.87886,7,878.836026
-3.9682581,7,878.837987
-15.655457,4,878.837987
-18.699615,7,878.84098
-9.806158,4,878.846004
-18.514975,8,878.846004
-19.691353,7,878.847961
-10.249709,4,878.847961
-9.628246,4,878.849955
-5.0969195,7,878.849955
-20.749334,7,878.85295
-3.2745063,7,878.85594
-10.270231,4,878.85594
-10.557388,4,878.858965
-24.62873,7,878.863952
-10.570884,4,878.863952
-18.519484,7,878.866911
-16.799765,4,878.866911
-19.562847,7,878.869936
-14.993164,8,878.873895
-47.98098,7,878.876909
-10.141728,4,878.876909
-12.310614,8,878.880872
-20.76466,7,878.883898
-19.099892,7,878.885859
-27.17812,8,878.887854
-19.14602,7,878.890848
-15.304731,4,878.890848
-16.496601,8,878.890848
-11.309819,7,878.89384
-12.831724,7,878.89384
-10.064701,4,878.90082
-15.726055,4,878.903845
-30.560076,4,878.903845
-20.027302,8,878.903845
-19.594654,7,878.906837
-18.889063,6,878.906837
-18.712036,8,878.906837
-20.70554,8,878.910793
-15.23764,4,878.91681
-20.781422,7,878.918772
-17.530626,7,878.921798
-19.248335,7,878.921798
-21.685095,7,878.921798
-19.43897,7,878.923758
-18.37746,7,878.924788
-15.894577,4,878.928745
-20.677544,4,878.931737
-9.915576,4,878.931737
-15.192858,8,878.931737
-19.575815,7,878.93473
-10.24057,4,878.93473
-14.8701105,4,878.93473
-20.058628,8,878.94171
-10.408308,4,878.94171
-16.39894,4,878.94171
-10.358544,4,878.94171
-20.931595,4,878.944703
-16.192749,4,878.944703
-12.138899,7,878.947727
-15.10496,4,878.952683
-19.206806,8,878.954675
-16.28427,4,878.954675
-11.34902,7,878.959662
2.8971183,7,878.959662
-10.6689005,8,878.962688
-10.827735,4,878.962688
-20.67113,7,878.962688
-11.866648,4,878.964648
-15.118661,7,878.964648
-24.05932,4,878.964648
-15.454099,4,878.969635
-10.101315,4,878.972628
-10.0210905,4,878.972628
-19.12656,7,878.977614
-18.893646,7,878.980639
-10.046091,4,878.983633
-17.719074,7,878.983633
-13.247666,7,878.983633
-16.420467,7,878.983633
-5.65658,7,878.987587
-6.533964,7,878.990613
-17.164934,6,878.993573
-10.410555,4,878.993573
-10.498587,4,878.993573
-10.930453,4,878.993573
-29.2767,7,878.999592
-20.255999,4,878.999592
-18.375599,6,878.999592
-28.320969,4,879.00155
-20.143463,4,879.004575
-10.003953,4,879.004575
-23.793903,4,879.004575
-10.257573,4,879.008531
-11.325462,4,879.014549
-7.653727,8,879.014549
-19.484104,7,879.01651
-20.7276,8,879.019536
-18.172255,7,879.019536
-28.346518,8,879.023491
-24.283619,8,879.023491
-17.581957,7,879.026516
-20.484217,4,879.028478
-19.77504,7,879.03147
-17.86981,6,879.03147
-19.02298,8,879.034464
-9.964127,7,879.037456
-18.289047,7,879.042442
-5.715707,7,879.042442
-14.819267,7,879.044436
-19.18842,7,879.047428
-5.3005724,7,879.049422
-19.093243,8,879.053413
-24.303102,7,879.053413
-4.3338423,7,879.055406
-13.259647,7,879.060393
-41.153587,8,879.063418
-5.8781567,7,879.063418
-18.402634,7,879.06538
-28.636314,4,879.06538
-12.695831,7,879.068404
-2.83588,7,879.070367
-14.908648,4,879.073359
-6.5296874,8,879.073359
-11.116976,7,879.078345
-20.013657,7,879.083332
-14.394739,7,879.083332
-15.740386,8,879.083332
-24.547829,4,879.083332
-19.638395,7,879.086323
-16.377144,7,879.091344
-20.41447,8,879.091344
-15.059421,4,879.094303
-10.34205,4,879.094303
-11.066842,4,879.094303
-13.247807,7,879.097328
-10.719462,7,879.102315
-10.20125,4,879.102315
-18.917263,7,879.104275
-15.749785,7,879.109295
-16.248224,7,879.112255
-15.144989,4,879.112255
-9.998625,4,879.112255
-14.443568,7,879.112255
-11.687216,7,879.11528
-11.47918,8,879.11528
-10.198761,4,879.120269
-25.892504,4,879.122227
-9.993028,4,879.122227
-9.716361,4,879.123259
-18.556309,8,879.125219
-15.066199,4,879.130241
-18.948387,7,879.130241
-19.97059,7,879.132201
2.7513194,7,879.132201
-22.91019,6,879.13822
-6.8273044,7,879.140181
-18.847422,7,879.140181
-11.6711445,7,879.143205
-15.179135,4,879.148191
-18.4739,7,879.148191
-19.336548,7,879.150153
-28.635569,8,879.150153
-12.306877,7,879.150153
-14.766923,7,879.158167
-12.893956,7,879.158167
-9.879229,7,879.160126
-15.84445,4,879.160126
-20.198877,7,879.165113
-18.976583,8,879.168139
-15.5059,7,879.168139
-16.692,7,879.168139
-15.951045,4,879.170101
-18.744446,6,879.173091
-18.33574,7,879.176116
-10.974193,4,879.179076
-9.8508835,7,879.179076
-12.162418,8,879.18609
-19.289072,7,879.18609
-18.602856,7,879.18609
-24.031021,7,879.189081
-10.310943,7,879.191079
-24.254093,8,879.197061
-9.946785,4,879.197061
-18.827782,7,879.197061
-11.086272,7,879.197061
-24.68597,7,879.204044
-19.428896,8,879.206003
-13.621987,8,879.209029
-11.829932,6,879.21099
-12.690693,8,879.211987
-20.746008,7,879.215014
-25.590706,7,879.215014
-13.062525,7,879.215014
-21.792585,4,879.221961
-10.101696,4,879.221961
-35.599537,8,879.224986
-15.081749,4,879.224986
-10.265324,4,879.224986
-18.19458,7,879.224986
-14.40571,7,879.227978
-19.20279,7,879.232932
-9.864102,4,879.23393
-15.710076,4,879.235924
-24.350597,7,879.241941
-14.965345,4,879.243902
-18.377552,7,879.243902
-21.374174,7,879.243902
-15.277385,8,879.246895
-11.95227,4,879.246895
-19.67888,8,879.249922
-17.805653,7,879.252879
-11.370109,4,879.254873
-16.909916,7,879.261854
-24.425518,8,879.261854
-15.309645,7,879.26488
-14.504573,7,879.26488
-22.117176,8,879.26488
-23.778688,6,879.26488
-17.909296,8,879.271828
-10.179167,4,879.272826
-18.042875,7,879.272826
-9.664885,4,879.27585
-16.163282,4,879.27585
-14.893564,7,879.280804
-9.755308,4,879.282832
-5.4700704,7,879.282832
-14.656522,4,879.282832
-20.408686,8,879.285791
-15.491847,4,879.292772
-15.7711115,4,879.292772
-22.439384,8,879.293772
-10.5955715,4,879.293772
-12.852808,7,879.293772
-21.311115,4,879.295764
-14.364263,8,879.295764
-3.408102,7,879.298789
-9.989323,4,879.303775
-10.363345,4,879.303775
-10.722769,4,879.303775
-25.11503,4,879.306768
-11.375637,7,879.311721
-12.465229,7,879.311721
-11.033036,7,879.314714
-18.28006,6,879.314714
-34.096344,7,879.321694
-11.378648,4,879.321694
-7.589231,7,879.321694
-19.35006,7,879.321694
-18.471481,7,879.324719
-33.899803,8,879.332698
-20.610088,4,879.332698
-11.111672,7,879.332698
-10.977871,7,879.332698
-15.381715,4,879.332698
-28.475286,8,879.341641
-24.525585,8,879.342671
-9.829384,4,879.342671
-15.143467,7,879.342671
-11.443447,7,879.349653
-28.873734,7,879.349653
-4.22087,7,879.349653
-23.762203,7,879.349653
-15.640997,4,879.352612
-9.831662,4,879.352612
-17.817644,7,879.359593
-23.625975,7,879.359593
-20.389906,4,879.362618
-20.352604,7,879.367605
-11.687038,7,879.367605
-15.77019,7,879.367605
-9.611591,7,879.367605
-15.012968,4,879.369566
-10.03149,4,879.369566
-6.603188,7,879.369566
-15.15735,4,879.372558
-9.916734,4,879.381571
-18.312202,7,879.386555
-27.996143,7,879.386555
-11.437047,7,879.386555
-23.974508,7,879.388515
-11.098871,7,879.388515
-5.664437,8,879.388515
-14.587091,7,879.391527
-10.488917,4,879.40148
-21.389685,8,879.40148
-12.567796,7,879.406467
-18.438313,8,879.406467
-11.517626,8,879.406467
-10.89417,7,879.406467
-17.685768,7,879.406467
-16.113855,8,879.406467
-15.284575,4,879.417438
-13.171152,7,879.419433
-27.374994,8,879.422457
-23.916212,7,879.424421
-23.212627,7,879.424421
-19.650389,7,879.424421
-23.201124,7,879.424421
-19.357117,8,879.427411
-20.694992,4,879.435391
-10.280069,4,879.435391
-18.947783,7,879.435391
-15.186142,8,879.44041
-11.429017,7,879.44041
-11.541653,7,879.442371
-23.575672,7,879.442371
-24.616692,7,879.445364
-10.058355,4,879.450386
-10.455492,4,879.450386
-17.609915,7,879.453376
-25.532686,7,879.453376
-10.001328,7,879.453376
-16.23275,4,879.453376
-18.09662,7,879.460324
-14.637187,4,879.463349
-21.31795,4,879.463349
-13.281283,7,879.463349
-10.7225065,4,879.463349
-19.427902,6,879.46531
-14.582804,7,879.468303
-15.179542,4,879.470297
-20.62333,4,879.47432
-17.026628,4,879.47432
-24.297108,8,879.47432
1.5084047,7,879.481268
-35.330677,7,879.481268
-16.514256,4,879.484296
-24.503538,7,879.484296
-18.496078,7,879.486254
-21.33982,7,879.48928
-8.218288,7,879.491241
-9.9507885,4,879.492239
-10.041593,4,879.492239
-10.003911,4,879.495264
-39.721745,8,879.495264
-20.754108,4,879.502211
-18.440926,7,879.502211
-18.53973,7,879.505237
-11.740082,7,879.509193
-31.550661,8,879.509193
-20.96709,7,879.510225
-16.905214,7,879.512185
-13.226643,7,879.512185
-10.668663,7,879.520163
-10.118643,4,879.520163
-0.6505905,7,879.520163
-16.206686,4,879.522158
-20.087193,8,879.525183
-5.9304805,7,879.527144
-29.642542,7,879.527144
-14.62512,7,879.53017
-10.88577,4,879.53017
-2.7665055,7,879.538115
-13.340545,7,879.541151
-16.024065,9,879.543103
-10.330421,7,879.546126
-22.678307,8,879.546126
-18.321068,7,879.546126
-18.746523,7,879.54809
-25.817316,7,879.54809
-28.747583,4,879.556068
-21.29953,7,879.556068
-18.40004,7,879.559093
-21.155565,7,879.561054
-23.923159,7,879.564079
-12.257628,7,879.566042
-19.167927,8,879.566042
-18.75366,7,879.566042
-10.552975,4,879.569034
-23.396519,5,879.569034
-4.9632845,7,879.574023
-19.217087,7,879.580042
-18.726913,7,879.583032
-8.396403,7,879.58599
-23.928228,4,879.58599
-19.134014,7,879.58599
-23.870975,7,879.58599
-24.411644,7,879.58898
-18.48202,7,879.58898
-9.974953,4,879.591973
-16.352797,4,879.597956
-15.476649,4,879.597956
-22.662268,8,879.605967
-18.691252,7,879.605967
-21.754194,7,879.60793
-14.296063,8,879.60793
-21.755625,8,879.609923
-23.919111,8,879.612919
-16.086775,4,879.615908
-17.9154,7,879.615908
-10.029343,4,879.616938
-9.875641,7,879.616938
-15.755775,4,879.625913
-15.765864,4,879.625913
-13.951497,7,879.625913
-15.508317,7,879.625913
-9.914736,4,879.625913
-13.087338,7,879.627875
-18.399105,7,879.630903
-23.801373,7,879.633862
-11.871014,4,879.635854
-15.25282,4,879.635854
-10.400454,4,879.635854
-10.782728,4,879.638847
-25.986877,7,879.642835
-10.522932,4,879.645827
-10.324381,4,879.645827
-10.927606,8,879.645827
-10.402972,4,879.64882
-24.665104,7,879.64882
-18.871117,8,879.654805
-10.028201,4,879.654805
-19.292263,7,879.654805
-11.544922,4,879.657828
-14.724603,7,879.66481
-9.734198,4,879.66481
-18.756414,8,879.666771
-5.659155,7,879.666771
-23.492506,8,879.668766
-18.929243,7,879.67176
-9.726393,4,879.675786
-11.937679,7,879.675786
-19.517944,8,879.675786
-23.959318,4,879.684723
-3.0035794,7,879.684723
-7.1450973,7,879.684723
-14.862547,4,879.684723
-20.448727,8,879.684723
-7.222094,7,879.689743
-21.226543,8,879.689743
-19.464708,7,879.692704
-10.2545395,4,879.695695
-17.143066,4,879.695695
-9.923804,4,879.695695
-10.359842,4,879.695695
-11.338576,4,879.702676
-19.297062,7,879.702676
-9.823069,4,879.7057
-2.0553753,7,879.707662
-22.64523,7,879.707662
-20.504047,7,879.71368
-9.732445,4,879.71368
-14.98222,4,879.715641
-14.379475,8,879.716672
-16.33694,8,879.716672
-5.533114,6,879.718634
-11.784,7,879.725614
-15.452725,4,879.725614
-21.083916,7,879.725614
-6.651595,7,879.730602
-20.4411,7,879.730602
-2.7424774,7,879.733594
-18.342682,7,879.733594
-14.861313,4,879.736618
-19.633554,8,879.73858
-10.606898,6,879.741572
-10.569902,4,879.741572
-11.543891,4,879.741572
-12.952344,7,879.744596
-12.947529,7,879.751587
-25.22475,7,879.754538
-17.465534,8,879.754538
-20.522743,7,879.75753
